v,f(v)
1874,3.5301479874676301771441861036209962545607720586131E-30
1875,3.5339164931907624910576870392463269823114263836888E-30
1876,3.5376870093197219906709798589914586049414241367384E-30
1877,3.5414595358545086759426951559892547217966014501874E-30
1878,3.5452340727951225468314635233725793105990274212551E-30
1879,3.5490106201415636032959155542742967274608455558361E-30
1880,3.5527891778938318452946818418272717067604042033462E-30
1881,3.5565697460519272727863929791643693613074306317428E-30
1882,3.5603523246158498857296795594184551821915591759473E-30
1883,3.5641369135855996840831721757223950389063253686926E-30
1884,3.5679235129611766678055014212090551792664836469340E-30
1885,3.5717121227425808368552978890113022294355583465400E-30
1886,3.5755027429298121911911921722620031939258437023051E-30
1887,3.5792953735228707307718148640940254555984038479631E-30
1888,3.5830900145217564555557965576402367756907410491525E-30
1889,3.5868866659264693655017678460335052937338203141398E-30
1890,3.5906853277370094605683593224066995276627130160758E-30
1891,3.5944859999533767407142015798926883737336068489331E-30
1892,3.5982886825755712058979252116243411065514594056886E-30
1893,3.6020933756035928560781608107345273790699981783364E-30
1894,3.6059000790374416912135389703561172225917205578999E-30
1895,3.6097087928771177112626902836219810467817792426678E-30
1896,3.6135195171226209161842453436649896396541261395530E-30
1897,3.6173322517739513059368347436180141675437122380941E-30
1898,3.6211469968311088804790890766139261751620438981390E-30
1899,3.6249637522940936397696389357855975855555119704089E-30
1900,3.6287825181629055837671149142659007001192772047326E-30
1901,3.6326032944375447124301476051877081985972702500600E-30
1902,3.6364260811180110257173676016838931391100650544086E-30
1903,3.6402508782043045235874054968873289580712879746430E-30
1904,3.6440776856964252059988918839308894703130334214079E-30
1905,3.6479065035943730729104573559474488689464602225075E-30
1906,3.6517373318981481242807325060698817254593705048665E-30
1907,3.6555701706077503600683479274310629897302563053928E-30
1908,3.6594050197231797802319342131638679899165641673102E-30
1909,3.6632418792444363847301219564011724325524278973544E-30
1910,3.6670807491715201735215417502758524025487418397086E-30
1911,3.6709216295044311465648241879207843631372235639500E-30
1912,3.6747645202431693038185998624688451558843505650298E-30
1913,3.6786094213877346452414993670529120007333755301699E-30
1914,3.6824563329381271707921532948058624959763503554506E-30
1915,3.6863052548943468804291922388605746182260622336915E-30
1916,3.6901561872563937741112467923499267224721175143747E-30
1917,3.6940091300242678517969475484067975420529217558799E-30
1918,3.6978640831979691134449251001640661886135179107692E-30
1919,3.7017210467774975590138100407546121522179665399950E-30
1920,3.7055800207628531884622329633113153012229116604756E-30
1921,3.7094410051540360017488244609670558823478137993601E-30
1922,3.7133039999510459988322151268547145206749866310019E-30
1923,3.7171690051538831796710355541071722196073618883227E-30
1924,3.7210360207625475442239163358573103609389056018814E-30
1925,3.7249050467770390924494880652380107047700966308431E-30
1926,3.7287760831973578243063813353821553895783795390094E-30
1927,3.7326491300235037397532267394226269321899980992089E-30
1928,3.7365241872554768387486548704923082277376136568166E-30
1929,3.7404012548932771212512963217240825497732715353372E-30
1930,3.7442803329369045872197816862508335501271655517347E-30
1931,3.7481614213863592366127415572054452590206483863685E-30
1932,3.7520445202416410693888065277208020850238719286901E-30
1933,3.7559296295027500855066071909297888150416234281301E-30
1934,3.7598167491696862849247741399652906143274600336679E-30
1935,3.7637058792424496676019379679601930264837087938452E-30
1936,3.7675970197210402334967292680473819734756524880804E-30
1937,3.7714901706054579825677786333597437556031799462542E-30
1938,3.7753853318957029147737166570301650515149498978485E-30
1939,3.7792825035917750300731739321915329182225987854379E-30
1940,3.7831816856936743284247810519767347910723471199205E-30
1941,3.7870828782014008097871686095186584837449628435721E-30
1942,3.7909860811149544741189671979501921883268736713742E-30
1943,3.7948912944343353213788074104042244751679424083939E-30
1944,3.7987985181595433515253198400136442930521805333101E-30
1945,3.8027077522905785645171350799113409690554502418714E-30
1946,3.8066189968274409603128837232302042086308725304104E-30
1947,3.8105322517701305388711963631031240955518347393148E-30
1948,3.8144475171186473001507035926629910919832860791580E-30
1949,3.8183647928729912441100360050426960383961610171931E-30
1950,3.8222840790331623707078241933751301536244230256538E-30
1951,3.8262053755991606799026987507931850348793969609144E-30
1952,3.8301286825709861716532902704297526576783269895362E-30
1953,3.8340539999486388459182293454177253759158186622465E-30
1954,3.8379813277321187026561465688899959218066412904269E-30
1955,3.8419106659214257418256725339794574059572799309729E-30
1956,3.8458420145165599633854378338190033172800510223139E-30
1957,3.8497753735175213672940730615415275230646910062344E-30
1958,3.8537107429243099535102088102799242689210414660872E-30
1959,3.8576481227369257219924756731670881788651020208204E-30
1960,3.8615875129553686726995042433359142551755599856849E-30
1961,3.8655289135796388055899251139192978785659987437687E-30
1962,3.8694723246097361206223688780501348080413541327792E-30
1963,3.8734177460456606177554661288613211809696862516727E-30
1964,3.8773651778874122969478474594857535130822160976280E-30
1965,3.8813146201349911581581434630563286984445655516673E-30
1966,3.8852660727883972013449847327059440094711263947763E-30
1967,3.8892195358476304264670018615674970969394732883800E-30
1968,3.8931750093126908334828254427738859899615597956083E-30
1969,3.8971324931835784223510860694580090959981093795945E-30
1970,3.9010919874602931930304143347527652008586154034884E-30
1971,3.9050534921428351454794408317910534687157834204974E-30
1972,3.9090170072312042796567961537057734420911181934406E-30
1973,3.9129825327254005955211108936298250418115528603193E-30
1974,3.9169500686254240930310156446961085671105889288884E-30
1975,3.9209196149312747721451410000375246955560848265245E-30
1976,3.9248911716429526328221175527869744830212614092945E-30
1977,3.9288647387604576750205758960773593637859958317659E-30
1978,3.9328403162837898986991466230415811504355130224387E-30
1979,3.9368179042129493038164603268125420339472812278785E-30
1980,3.9407975025479358903311476005231445836040725042557E-30
1981,3.9447791112887496582018390373062917470664306262345E-30
1982,3.9487627304353906073871652302948868503146527955326E-30
1983,3.9527483599878587378457567726218335977213674606904E-30
1984,3.9567359999461540495362442574200360719789564973278E-30
1985,3.9607256503102765424172582778223987341140268077554E-30
1986,3.9647173110802262164474294269618264235310302867637E-30
1987,3.9687109822560030715853882979712243579686585106434E-30
1988,3.9727066638376071077897654839834981335435066673289E-30
1989,3.9767043558250383250191915781315537246627017317989E-30
1990,3.9807040582182967232322971735482974841258264916133E-30
1991,3.9847057710173823023877128633666361430812629441898E-30
1992,3.9887094942222950624440692407194768110115961315505E-30
1993,3.9927152278330350033599968987397269757481809960326E-30
1994,3.9967229718496021250941264305602945034711423802999E-30
1995,4.0007327262719964276050884293140876387239931747992E-30
1996,4.0047444911002179108515134881340150043844200050659E-30
1997,4.0087582663342665747920322001529856016788793970009E-30
1998,4.0127740519741424193852751585039088101972379065034E-30
1999,4.0167918480198454445898729563196943878488663854126E-30
2000,4.0208116544713756503644561867332524709358406296130E-30
2001,4.0248334713287330366676554428774935740650786191587E-30
2002,4.0288572985919176034581013178853285902215778033423E-30
2003,4.0328831362609293506944244048896687907097813083094E-30
2004,4.0369109843357682783352552970234258252269251330103E-30
2005,4.0409408428164343863392245874195117217896909532742E-30
2006,4.0449727117029276746649628692108388867488315966576E-30
2007,4.0490065909952481432711007355303201048479587100901E-30
2008,4.0530424806933957921162687795108685391353722495257E-30
2009,4.0570803807973706211590975942853977310228334928046E-30
2010,4.0611202913071726303582177729868216003003297349526E-30
2011,4.0651622122228018196722599087480544450624706335287E-30
2012,4.0692061435442581890598545947020109417673491501944E-30
2013,4.0732520852715417384796324239816061452513282281883E-30
2014,4.0773000374046524678902239897197554886405698588979E-30
2015,4.0813499999435903772502598850493747834690060963172E-30
2016,4.0854019728883554665183707031033802195898534688353E-30
2017,4.0894559562389477356531870370146883651903190553953E-30
2018,4.0935119499953671846133394799162161668507105583997E-30
2019,4.0975699541576138133574586249408809494705761903303E-30
2020,4.1016299687256876218441750652216004162834327320863E-30
2021,4.1056919936995886100321193938912926489159635345942E-30
2022,4.1097560290793167778799222040828761072992325075143E-30
2023,4.1138220748648721253462140889292696297426907804895E-30
2024,4.1178901310562546523896256415633924328897580516322E-30
2025,4.1219601976534643589687874551181641117326239197845E-30
2026,4.1260322746565012450423301227265046396270931811316E-30
2027,4.1301063620653653105688842375213343682480645941984E-30
2028,4.1341824598800565555070803926355740276637573628635E-30
2029,4.1382605681005749798155491812021447262466173745945E-30
2030,4.1423406867269205834529211963539679507624549265908E-30
2031,4.1464228157590933663778270312239655662663811017535E-30
2032,4.1505069551970933285488972789450598162068860475265E-30
2033,4.1545931050409204699247625326501733223812591217558E-30
2034,4.1586812652905747904640533854722290849206849769653E-30
2035,4.1627714359460562901254004305441504823051181665378E-30
2036,4.1668636170073649688674342609988612713782017152514E-30
2037,4.1709578084745008266487854699692855873025260625094E-30
2038,4.1750540103474638634280846505883479436342219149648E-30
2039,4.1791522226262540791639623959889732322334268412226E-30
2040,4.1832524453108714738150492993040867233239668813350E-30
2041,4.1873546784013160473399759536666140655083483912576E-30
2042,4.1914589218975877996973729522094812856780561075325E-30
2043,4.1955651757996867308458708880656147891331654975980E-30
2044,4.1996734401076128407441003543679413594926261696867E-30
2045,4.2037837148213661293506919442493881587241576330202E-30
2046,4.2078959999409465966242762508428827271592411422666E-30
2047,4.2120102954663542425234838672813529834481588190056E-30
2048,4.2161266013975890670069453866977272246199463747330E-30
2049,4.2202449177346510700332914022249341260374249049337E-30
2050,4.2243652444775402515611525069959027414272065601606E-30
2051,4.2284875816262566115491592941435625028346457387915E-30
2052,4.2326119291808001499559423568008432206989448571073E-30
2053,4.2367382871411708667401322881006750837630054430518E-30
2054,4.2408666555073687618603596811759886591335200796868E-30
2055,4.2449970342793938352752551291597148922960668331417E-30
2056,4.2491294234572460869434492251847851070398569347170E-30
2057,4.2532638230409255168235725623841310055179146530474E-30
2058,4.2574002330304321248742557338906846682621937042273E-30
2059,4.2615386534257659110541293328373785540931279224876E-30
2060,4.2656790842269268753218239523571455002402401358464E-30
2061,4.2698215254339150176359701855829187222365764266739E-30
2062,4.2739659770467303379551986256476318140092507171400E-30
2063,4.2781124390653728362381398656842187477737398093284E-30
2064,4.2822609114898425124434244988256138741698504749409E-30
2065,4.2864113943201393665296831182047519221105919911528E-30
2066,4.2905638875562633984555463169545679989031000941298E-30
2067,4.2947183911982146081796446882079975902033097308801E-30
2068,4.2988749052459929956606088250979765599856489651236E-30
2069,4.3030334296995985608570693207574411506036072012417E-30
2070,4.3071939645590313037276567683193279827594730544985E-30
2071,4.3113565098242912242310017609165740554739842925540E-30
2072,4.3155210654953783223257348916821167461469839881237E-30
2073,4.3196876315722925979704867537488938105119247408090E-30
2074,4.3238562080550340511238879402498433826662260630043E-30
2075,4.3280267949436026817445690443179039750256980004139E-30
2076,4.3321993922379984897911606590860144783853145229863E-30
2077,4.3363739999382214752222933776871141618888488116428E-30
2078,4.3405506180442716379965977932541426729984206163017E-30
2079,4.3447292465561489780727044989200400375553575755171E-30
2080,4.3489098854738534954092440878177466597497865388544E-30
2081,4.3530925347973851899648471530802033220748886573918E-30
2082,4.3572771945267440616981442878403511854488345173548E-30
2083,4.3614638646619301105677660852311317890623377453810E-30
2084,4.3656525452029433365323431383854870505159043918564E-30
2085,4.3698432361497837395505060404363592657130361895924E-30
2086,4.3740359375024513195808853845166911089518302837506E-30
2087,4.3782306492609460765821117637594256328180432700658E-30
2088,4.3824273714252680105128157712975062683073414063495E-30
2089,4.3866261039954171213316280002638768247336056264931E-30
2090,4.3908268469713934089971790437914814897441725162601E-30
2091,4.3950296003531968734680994950132648293810839847113E-30
2092,4.3992343641408275147030199470621717880045526526731E-30
2093,4.4034411383342853326605709930711476883235610425841E-30
2094,4.4076499229335703272993832261731382313805180192385E-30
2095,4.4118607179386824985780872395010894966279765861469E-30
2096,4.4160735233496218464553136261879479417905565069077E-30
2097,4.4202883391663883708896929793666604029876854519835E-30
2098,4.4245051653889820718398558921701740946722174342452E-30
2099,4.4287240020174029492644329577314366096611565644833E-30
2100,4.4329448490516510031220547691833959191049186411388E-30
2101,4.4371677064917262333713519196590003725026893643666E-30
2102,4.4413925743376286399709550022911986977178265144595E-30
2103,4.4456194525893582228794946102129400009316680714207E-30
2104,4.4498483412469149820556013365571737667205431070152E-30
2105,4.4540792403102989174579057744568498579633367321621E-30
2106,4.4583121497795100290450385170449185159031061379675E-30
2107,4.4625470696545483167756301574543303601625560480684E-30
2108,4.4667839999354137806083112888180363886668812787655E-30
2109,4.4710229406221064205017125042689879777054707087617E-30
2110,4.4752638917146262364144643969401368819319439161381E-30
2111,4.4795068532129732283051975599644352343332515654536E-30
2112,4.4837518251171473961325425864748355462451142231252E-30
2113,4.4879988074271487398551300696042907073829879168848E-30
2114,4.4922478001429772594315906024857539857491967670316E-30
2115,4.4964988032646329548205547782521790277412684801422E-30
2116,4.5007518167921158259806531900365198581055299742730E-30
2117,4.5050068407254258728705164309717308799215952896824E-30
2118,4.5092638750645630954487750941907668746023289518826E-30
2119,4.5135229198095274936740597728265830019714430550653E-30
2120,4.5177839749603190675050010600121348001238371667571E-30
2121,4.5220470405169378169002295488803781855342049350391E-30
2122,4.5263121164793837418183758325642694530726560887368E-30
2123,4.5305792028476568422180705041967652758648218655210E-30
2124,4.5348482996217571180579441569108227054783957625852E-30
2125,4.5391194068016845692966273838393991717520755657168E-30
2126,4.5433925243874391958927507781154524829355824868868E-30
2127,4.5476676523790209978049449328719408255962955328323E-30
2128,4.5519447907764299749918404412418227646503636123567E-30
2129,4.5562239395796661274120678963580572433627055363423E-30
2130,4.5605050987887294550242578913536035833470100177639E-30
2131,4.5647882684036199577870410193614214845969650172640E-30
2132,4.5690734484243376356590478735144710253925990160465E-30
2133,4.5733606388508824885989090469457126624251690885729E-30
2134,4.5776498396832545165652551327881072307034875206689E-30
2135,4.5819410509214537195167167241746159435851365003187E-30
2136,4.5862342725654800974119244142382003927764681176756E-30
2137,4.5905295046153336502095087961118225483326043650766E-30
2138,4.5948267470710143778681004629284447586887690661079E-30
2139,4.5991259999325222803463300078210297505663213980266E-30
2140,4.6034272631998573576028280239225406290980542984188E-30
2141,4.6077305368730196095962251043659408777342133328361E-30
2142,4.6120358209520090362851518422841943582738139690788E-30
2143,4.6163431154368256376282388308102653108646415772075E-30
2144,4.6206524203274694135841166630771183540189613584364E-30
2145,4.6249637356239403641114159322177184845664032132917E-30
2146,4.6292770613262384891687672313650310777325113860235E-30
2147,4.6335923974343637887148011536520218870444629091626E-30
2148,4.6379097439483162627081482922116570444096538848937E-30
2149,4.6422291008680959111074392401769030600685330614693E-30
2150,4.6465504681937027338713045906807268226103190894928E-30
2151,4.6508738459251367309583749368560955989887617425574E-30
2152,4.6551992340623979023272808718359770344906414581865E-30
2153,4.6595266326054862479366529887533391527515085762923E-30
2154,4.6638560415544017677451218807411503557714665419946E-30
2155,4.6681874609091444617113181409323794238678369520092E-30
2156,4.6725208906697143297938723624599955157382777110847E-30
2157,4.6768563308361113719514151384569681684292459359827E-30
2158,4.6811937814083355881425770620562672973043729307470E-30
2159,4.6855332423863869783259887263908631961076702718461E-30
2160,4.6898747137702655424602807245937265369319487478001E-30
2161,4.6942181955599712805040836497978283701871493700971E-30
2162,4.6985636877555041924160280951361401246477955651030E-30
2163,4.7029111903568642781547446537416336074688789603686E-30
2164,4.7072607033640515376788639187472810041066502749428E-30
2165,4.7116122267770659709470164832860548783978284290853E-30
2166,4.7159657605959075779178329404909281724961892921666E-30
2167,4.7203213048205763585499438834948742069518847032625E-30
2168,4.7246788594510723128019799054308666806321234505862E-30
2169,4.7290384244873954406325715994318796707369911112646E-30
2170,4.7333999999295457420003495586308876328471147376209E-30
2171,4.7377635857775232168639443761608654008919205941716E-30
2172,4.7421291820313278651819866451547881871178039659160E-30
2173,4.7464967886909596869131069587456315821517455774420E-30
2174,4.7508664057564186820159359100663715549695253655700E-30
2175,4.7552380332277048504491040922499844528638483232886E-30
2176,4.7596116711048181921712420984294470015080488475678E-30
2177,4.7639873193877587071409805217377363049083088148254E-30
2178,4.7683649780765263953169499553078298454195800041948E-30
2179,4.7727446471711212566577809922727054837615504851443E-30
2180,4.7771263266715432911221042257653414589867338244520E-30
2181,4.7815100165777924986685502489187163884964134916516E-30
2182,4.7858957168898688792557496548658092680566312288257E-30
2183,4.7902834276077724328423330367395994717502365960551E-30
2184,4.7946731487315031593869309876730667520568288203485E-30
2185,4.7990648802610610588481741007991912397568045947771E-30
2186,4.8034586221964461311846929692509534440113365643675E-30
2187,4.8078543745376583763551181861613342523143715798019E-30
2188,4.8122521372846977943180803446633149305086263946079E-30
2189,4.8166519104375643850322100378898771227855876651700E-30
2190,4.8210536939962581484561378589740028517176059285866E-30
2191,4.8254574879607790845484944010486745181616429787236E-30
2192,4.8298632923311271932679102572468749013876184680288E-30
2193,4.8342711071073024745730160207015871589821426288007E-30
2194,4.8386809322893049284224422845457948268805955962615E-30
2195,4.8430927678771345547748196419124818193671274085686E-30
2196,4.8475066138707913535887786859346324290746580068279E-30
2197,4.8519224702702753248229500097452313270170737964407E-30
2198,4.8563403370755864684359642064772635624926672726846E-30
2199,4.8607602142867247843864518692637145632128939564911E-30
2200,4.8651821019036902726330435912375701352057973652443E-30
2201,4.8696059999264829331343699655318164628481909193412E-30
2202,4.8740319083551027658490615852794401088656579422053E-30
2203,4.8784598271895497707357490436134280143325516602990E-30
2204,4.8828897564298239477530629336667674987042943479626E-30
2205,4.8873216960759252968596338485724462597205092025209E-30
2206,4.8917556461278538180140923814634523735503518412230E-30
2207,4.8961916065856095111750691254727742946148063855833E-30
2208,4.9006295774491923763011946737334008557806122233987E-30
2209,4.9050695587186024133510996193783212681986217367986E-30
2210,4.9095115503938396222834145555405251214008149750040E-30
2211,4.9139555524749040030567700753530023832517703357902E-30
2212,4.9184015649617955556297967719487433999648361200890E-30
2213,4.9228495878545142799611252384607388961021305320014E-30
2214,4.9272996211530601760093860680219799745907645251450E-30
2215,4.9317516648574332437332098537654581166904180921743E-30
2216,4.9362057189676334830912271888241651820257786300712E-30
2217,4.9406617834836608940420686663310934085378430915856E-30
2218,4.9451198584055154765443648794192354125488533349389E-30
2219,4.9495799437331972305567464212215841887135909478727E-30
2220,4.9540420394667061560378438848711331100518742320771E-30
2221,4.9585061456060422529462878635008759278997724259233E-30
2222,4.9629722621512055212407089502438067719909397579166E-30
2223,4.9674403891021959608797377382329201503589926004055E-30
2224,4.9719105264590135718220048206012109494025840397393E-30
2225,4.9763826742216583540261407904816744339017439608876E-30
2226,4.9808568323901303074507762410073062469200876711339E-30
2227,4.9853330009644294320545417653111024099352141717064E-30
2228,4.9898111799445557277960679565260593227409001266841E-30
2229,4.9942913693305091946339854077851737634796921035234E-30
2230,4.9987735691222898325269247122214428886592466576790E-30
2231,5.0032577793198976414335164629678642331033247335751E-30
2232,5.0077439999233326213123912531574357100171373482698E-30
2233,5.0122322309325947721221796759231556109383326650332E-30
2234,5.0167224723476840938215123243980226057696981447545E-30
2235,5.0212147241686005863690197917150357427300670182068E-30
2236,5.0257089863953442497233326710071944484361652569481E-30
2237,5.0302052590279150838430815554074985278043732260922E-30
2238,5.0347035420663130886868970380489481641162105884236E-30
2239,5.0392038355105382642134097120645439190347789725118E-30
2240,5.0437061393605906103812501705872867325227684539894E-30
2241,5.0482104536164701271490490067501779229080303883765E-30
2242,5.0527167782781768144754368136862191868836140480544E-30
2243,5.0572251133457106723190441845284125994913679185317E-30
2244,5.0617354588190717006385017124097606140726116941566E-30
2245,5.0662478146982598993924399904632660623996263311861E-30
2246,5.0707621809832752685394896118219321545112640037584E-30
2247,5.0752785576741178080382811696187624788609467715912E-30
2248,5.0797969447707875178474452569867610022015092841565E-30
2249,5.0843173422732843979256124670589320696674853951162E-30
2250,5.0888397501816084482314133929682804047257215388966E-30
2251,5.0933641684957596687234786278478111092083280134323E-30
2252,5.0978905972157380593604387648305296632632117554262E-30
2253,5.1024190363415436201009243970494419254200375249609E-30
2254,5.1069494858731763509035661176375541325572692953883E-30
2255,5.1114819458106362517269945197278728998691237145154E-30
2256,5.1160164161539233225298401964534052209316192179202E-30
2257,5.1205528969030375632707337409471584676530355302913E-30
2258,5.1250913880579789739083057463421403902904222800699E-30
2259,5.1296318896187475544011868057713591174827041574299E-30
2260,5.1341744015853433047080075123678231561513947499605E-30
2261,5.1387189239577662247873984592645413916164206312083E-30
2262,5.1432654567360163145979902395945230875465075880929E-30
2263,5.1478139999200935740984134464907778859425987323694E-30
2264,5.1523645535099980032472986730863158071544070796239E-30
2265,5.1569171175057296020032765125141472498970120926227E-30
2266,5.1614716919072883703249775579072829912010847061004E-30
2267,5.1660282767146743081710324023987341864958700434555E-30
2268,5.1705868719278874155000716391215123694929676490545E-30
2269,5.1751474775469276922707258612086294523191917636441E-30
2270,5.1797100935717951384416256617930977254335519707184E-30
2271,5.1842747200024897539714016340079298575939355441943E-30
2272,5.1888413568390115388186843709861388959735323831134E-30
2273,5.1934100040813604929421044658607382660443954221799E-30
2274,5.1979806617295366163002925117647417716773056600888E-30
2275,5.2025533297835399088518791018311635950251933496128E-30
2276,5.2071280082433703705554948291930182966730857516271E-30
2277,5.2117046971090280013697702869833208154714455994981E-30
2278,5.2162833963805128012533360683350864686862141092085E-30
2279,5.2208641060578247701648227663813309518820636394212E-30
2280,5.2254468261409639080628609742550703389891135974894E-30
2281,5.2300315566299302149060812850893210823196808580408E-30
2282,5.2346182975247236906531142920171000124847474918933E-30
2283,5.2392070488253443352625905881714243384774930371658E-30
2284,5.2437978105317921486931407666853116476231604818492E-30
2285,5.2483905826440671309033954206917799055957627180367E-30
2286,5.2529853651621692818519851433238474564180825419385E-30
2287,5.2575821580860986014975405277145330224951881458234E-30
2288,5.2621809614158550897986921669968557045139159518131E-30
2289,5.2667817751514387467140706543038349815601308692935E-30
2290,5.2713845992928495722023065827684907110852767495299E-30
2291,5.2759894338400875662220305455238431288224777449720E-30
2292,5.2805962787931527287318731357029128489039524419035E-30
2293,5.2852051341520450596904649464387208638107186403840E-30
2294,5.2898159999167645590564365708642885443557843165524E-30
2295,5.2944288760873112267884186021126376397009273507805E-30
2296,5.2990437626636850628450416333167902773566955276860E-30
2297,5.3036606596458860671849362576097689631992375560336E-30
2298,5.3082795670339142397667330681245965814198246638699E-30
2299,5.3129004848277695805490626579942963946090056979722E-30
2300,5.3175234130274520894905556203518920436724520244258E-30
2301,5.3221483516329617665498425483304075478477445841729E-30
2302,5.3267753006442986116855540350628673047718078834533E-30
2303,5.3314042600614626248563206736822960903797699992615E-30
2304,5.3360352298844538060207730573217190589723819150057E-30
2305,5.3406682101132721551375417791141617432329437965061E-30
2306,5.3453032007479176721652574321926500541259964674295E-30
2307,5.3499402017883903570625506096902102810324092119293E-30
2308,5.3545792132346902097880519047398690916649682164983E-30
2309,5.3592202350868172303003919104746535320345020358321E-30
2310,5.3638632673447714185582012200275910265513293378739E-30
2311,5.3685083100085527745201104265317093779915016079537E-30
2312,5.3731553630781612981447501231200367674121351319135E-30
2313,5.3778044265535969893907509029256017542699022554108E-30
2314,5.3824555004348598482167433590814332763872301237056E-30
2315,5.3871085847219498745813580847205606498505598409568E-30
2316,5.3917636794148670684432256729760135692138061694923E-30
2317,5.3964207845136114297609767169808221072609280403184E-30
2318,5.4010799000181829584932418098680167152094908358821E-30
2319,5.4057410259285816545986515447706282225919040172814E-30
2320,5.4104041622448075180358365148216878373063465000802E-30
2321,5.4150693089668605487634273131542271455657826593825E-30
2322,5.4197364660947407467400545329012781119659458746896E-30
2323,5.4244056336284481119243487671958730794343472075861E-30
2324,5.4290768115679826442749406091710447692472676242642E-30
2325,5.4337499999133443437504606519598262810638303692765E-30
2326,5.4384251986645332103095394886952510928238131539064E-30
2327,5.4431024078215492439108077125103530608668574999057E-30
2328,5.4477816273843924445128959165381664198814041432572E-30
2329,5.4524628573530628120744346939117257828876275377498E-30
2330,5.4571460977275603465540546377640661412544720418590E-30
2331,5.4618313485078850479103863412282228647167320699827E-30
2332,5.4665186096940369161020603974372317013238262935736E-30
2333,5.4712078812860159510877073995241287775251983972598E-30
2334,5.4758991632838221528259579406219505980507120559529E-30
2335,5.4805924556874555212754426138637340460644895341325E-30
2336,5.4852877584969160563947920123825163829939269888352E-30
2337,5.4899850717122037581426367293113352486665042094636E-30
2338,5.4946843953333186264776073577832286612585001997806E-30
2339,5.4993857293602606613583344909312350172607156372027E-30
2340,5.5040890737930298627434487218883930915641300876497E-30
2341,5.5087944286316262305915806437877420373570913655779E-30
2342,5.5135017938760497648613608497623213862110093857902E-30
2343,5.5182111695263004655114199329451710480117571176572E-30
2344,5.5229225555823783325003884864693313110454743478110E-30
2345,5.5276359520442833657868971034678428418955811827669E-30
2346,5.5323513589120155653295763770737466855286184485745E-30
2347,5.5370687761855749310870569004200842652427287962633E-30
2348,5.5417882038649614630179692666398973826848247817848E-30
2349,5.5465096419501751610809440688662282178678009103049E-30
2350,5.5512330904412160252346119002321193291361315298317E-30
2351,5.5559585493380840554376033538706136531830608933333E-30
2352,5.5606860186407792516485490229147545050506031587515E-30
2353,5.5654154983493016138260795004975855781640250967125E-30
2354,5.5701469884636511419288253797521509442284272770113E-30
2355,5.5748804889838278359154172538114950533666455898539E-30
2356,5.5796159999098316957444857158086627339985544415294E-30
2357,5.5843535212416627213746613588766991929445808240520E-30
2358,5.5890930529793209127645747761486500153048682903804E-30
2359,5.5938345951228062698728565607575611645974129522114E-30
2360,5.5985781476721187926581373058364789826544541542668E-30
2361,5.6033237106272584810790476045184501896570011463567E-30
2362,5.6080712839882253350942180499365218841348330833942E-30
2363,5.6128208677550193546622792352237415429838136531801E-30
2364,5.6175724619276405397418617535131570214312838030485E-30
2365,5.6223260665060888902915961979378165530706836680313E-30
2366,5.6270816814903644062701131616307687497922427680379E-30
2367,5.6318393068804670876360432377250626019216215957116E-30
2368,5.6365989426763969343480170193537474780639334186502E-30
2369,5.6413605888781539463646650996498731251903906922024E-30
2370,5.6461242454857381236446180717464896686209757769223E-30
2371,5.6508899124991494661465065287766476120591874324029E-30
2372,5.6556575899183879738289610638733978375052112197024E-30
2373,5.6604272777434536466506122701697916053427490989423E-30
2374,5.6651989759743464845700907407988805542695117868998E-30
2375,5.6699726846110664875460270688937167013667557090112E-30
2376,5.6747484036536136555370518475873524420645365055657E-30
2377,5.6795261331019879885017956700128405501242918204563E-30
2378,5.6843058729561894863988891293032341776388046642304E-30
2379,5.6890876232162181491869628185915868551018942413318E-30
2380,5.6938713838820739768246473310109524913213298937996E-30
2381,5.6986571549537569692705732596943853734362043481896E-30
2382,5.7034449364312671264833711977749401669692586232999E-30
2383,5.7082347283146044484216717383856719157920329528715E-30
2384,5.7130265306037689350441054746596360421073982825940E-30
2385,5.7178203432987605863093029997298883464495196331581E-30
2386,5.7226161663995794021758949067294850077537520944775E-30
2387,5.7274139999062253826025117887914825832518078254762E-30
2388,5.7322138438186985275477842390489380085591352061031E-30
2389,5.7370156981369988369703428506349085976399818313288E-30
2390,5.7418195628611263108288182166824520427723695764362E-30
2391,5.7466254379910809490818409303246264146005807073718E-30
2392,5.7514333235268627516880415846944901621527216398657E-30
2393,5.7562432194684717186060507729251021127531239656760E-30
2394,5.7610551258159078497944990881495214720924016494407E-30
2395,5.7658690425691711452120171235008078242274876656505E-30
2396,5.7706849697282616048172354721120211315641142039091E-30
2397,5.7755029072931792285687847271162217348216851507316E-30
2398,5.7803228552639240164252954816464703531034871616330E-30
2399,5.7851448136404959683453983288358280838264492794963E-30
2400,5.7899687824228950842877238618173564028089983670827E-30
2401,5.7947947616111213642109026737241171641832036745474E-30
2402,5.7996227512051748080735653576891726004299043576684E-30
2403,5.8044527512050554158343425068455853223611017543971E-30
2404,5.8092847616107631874518647143264183191903829513215E-30
2405,5.8141187824222981228847625732647349584449188033382E-30
2406,5.8189548136396602220916666767935989860006500710172E-30
2407,5.8237928552628494850312076180460745260999244536449E-30
2408,5.8286329072918659116620159901552260812986001449330E-30
2409,5.8334749697267095019427223862541185325365793103637E-30
2410,5.8383190425673802558319573994758171390849043155075E-30
2411,5.8431651258138781732883516229533875385633874316744E-30
