t,f(t)
5156,1.2060450085199147213874716902788465590614915903399E-8
5157,1.2067891125717193622271833141492397510269615933978E-8
5158,1.2075334092020625462990851336972294206820296808789E-8
5159,1.2082778983575881086923702242748758955895852306751E-8
5160,1.2090225799849453507968336803149457149855525202110E-8
5161,1.2097674540307890570454338263183408254165259389523E-8
5162,1.2105125204417795116270421629720761152311710203124E-8
5163,1.2112577791645825151694191516489717937527894683256E-8
5164,1.2120032301458694013924529059875160453168870084070E-8
5165,1.2127488733323170537316978247050836667583413549781E-8
5166,1.2134947086706079219322501652599485519183376611794E-8
5167,1.2142407361074300386129975234473821321843530148526E-8
5168,1.2149869555894770358012791494926661240093113981429E-8
5169,1.2157333670634481614379939966891457717956026939743E-8
5170,1.2164799704760482958531933641225885003013407348367E-8
5171,1.2172267657739879682121949605241714922854906163594E-8
5172,1.2179737529039833729322551818034788673607695095244E-8
5173,1.2187209318127563860698363603300232361420147307898E-8
5174,1.2194683024470345816785057095570955160208194967622E-8
5175,1.2202158647535512481375026531152687954212052247164E-8
5176,1.2209636186790454044510111930447141950638433057914E-8
5177,1.2217115641702618165181739373857062699779596360913E-8
5178,1.2224597011739510133738843729053793974718513572544E-8
5179,1.2232080296368693034003939343060213778646253226317E-8
5180,1.2239565495057787905097703868360324122968589932272E-8
5181,1.2247052607274473902972440048092126939273477041545E-8
5182,1.2254541632486488461654779941313457373871538882602E-8
5183,1.2262032570161627454197995725351926629503177636869E-8
5184,1.2269525419767745353344280868360800380898621176069E-8
5185,1.2277020180772755391897365121403253574591583590209E-8
5186,1.2284516852644629722805826435678743171520264761140E-8
5187,1.2292015434851399578957462566887969221614096977879E-8
5188,1.2299515926861155432685084785207790774101006604605E-8
5189,1.2307018328142047154984095765915262818138785500203E-8
5190,1.2314522638162284174442213392361397107032912857755E-8
5191,1.2322028856390135635881701859751053844064233074016E-8
5192,1.2329536982293930558714471125036270411821295513960E-8
5193,1.2337047015342057995010405405177052345440618325000E-8
5194,1.2344558955002967187279281083066912449154613105828E-8
5195,1.2352072800745167725966634037560965338994622207819E-8
5196,1.2359588552037229706663936071282882912241487460666E-8
5197,1.2367106208347783887033439767224204599740163104755E-8
5198,1.2374625769145521843448050762586085215351492870474E-8
5199,1.2382147233899196127346586085850260411546542718261E-8
5200,1.2389670602077620421304776860703519992190623800940E-8
5201,1.2397195873149669694822373338179004618123376438811E-8
5202,1.2404723046584280359826709876218880955566509708370E-8
5203,1.2412252121850450425893087143807100448819958071594E-8
5204,1.2419783098417239655182328484868701241699492478122E-8
5205,1.2427315975753769717095867035284162136319127534877E-8
5206,1.2434850753329224342648719844624349895358035925814E-8
5207,1.2442387430612849478560704912574301927315491685445E-8
5208,1.2449926007073953441066256708483137943666433891175E-8
5209,1.2457466482181907069443195401053476287824855247954E-8
5210,1.2465008855406143879260804683867520306794092523343E-8
5211,1.2472553126216160215347572741239151626087324214078E-8
5212,1.2480099294081515404478950557782592023551596610763E-8
5213,1.2487647358471831907785481434099142580074264013985E-8
5214,1.2495197318856795472881655230104843999538999043504E-8
5215,1.2502749174706155285715840516754288811818223424929E-8
5216,1.2510302925489724122141647476259915273697507186380E-8
5217,1.2517858570677378499211074050362582141162084790599E-8
5218,1.2525416109739058826189787495778718392646015482517E-8
5219,1.2532975542144769555294893165632515046710400258900E-8
5220,1.2540536867364579332155541995479127376448173008665E-8
5221,1.2548100084868621145996727832437332348532424937447E-8
5222,1.2555665194127092479546625405978182620936251408323E-8
5223,1.2563232194610255458667819399060556882848195351506E-8
5224,1.2570801085788437001712774738565766032565637895062E-8
5225,1.2578371867132028968603897884362172347306623617823E-8
5226,1.2585944538111488309638538556827748457097105637090E-8
5227,1.2593519098197337214019281003274276025588554980594E-8
5228,1.2601095546860163258109873564452089381755264895635E-8
5229,1.2608673883570619553417144963169533148529118711514E-8
5230,1.2616254107799424894299255398037248788066716450416E-8
5231,1.2623836219017363905400630186444653946099161311836E-8
5232,1.2631420216695287188813923362095148961514598101073E-8
5233,1.2639006100304111470969358293768292765175602717274E-8
5234,1.2646593869314819749251792053442048905696191562920E-8
5235,1.2654183523198461438345849923496822326838214152698E-8
5236,1.2661775061426152516309476094435996941395428326011E-8
5237,1.2669368483469075670376246266395648609776517059215E-8
5238,1.2676963788798480442486787529679650904700145024496E-8
5239,1.2684560976885683374549650561646112557111641805308E-8
5240,1.2692160047202068153431978839487583734200720666224E-8
5241,1.2699760999219085755680319230791338777779883693292E-8
5242,1.2707363832408254591971917986237878694768725151598E-8
5243,1.2714968546241160651296845821396187997556295832452E-8
5244,1.2722575140189457644871295437303815395926613087305E-8
5245,1.2730183613724867149782394492379111805235733736603E-8
5246,1.2737793966319178752364876701202535131622235483623E-8
5247,1.2745406197444250191309953398824399817930864388377E-8
5248,1.2753020306572007500506727572508388204064146074959E-8
5249,1.2760636293174445151616492026204125926487511976232E-8
5250,1.2768254156723626196380253006558727947816326482194E-8
5251,1.2775873896691682408659820282927016010258295059645E-8
5252,1.2783495512550814426212804337623660541696323724243E-8
5253,1.2791119003773291892201860986578376066797774251027E-8
5254,1.2798744369831453596438523414608062311856325623020E-8
5255,1.2806371610197707616361961273707994339742815323283E-8
5256,1.2814000724344531457753006157088382690269806514578E-8
5257,1.2821631711744472195183782426143404699409104512204E-8
5258,1.2829264571870146612203282032137704590875677071930E-8
5259,1.2836899304194241341259221639130923839855413527738E-8
5260,1.2844535908189513003356520019534603573589276650867E-8
5261,1.2852174383328788347452733358708343884544969167421E-8
5262,1.2859814729084964389590785770153954998036527224202E-8
5263,1.2867456944931008551769331988158033994703081842026E-8
5264,1.2875101030339958800551088870165487611477906532018E-8
5265,1.2882746984784923785409472006739533546389748567550E-8
5266,1.2890394807739082976813873402678184334759098664435E-8
5267,1.2898044498675686804053915858713681563905122257739E-8
5268,1.2905696057068056792803019349220333928582667795789E-8
5269,1.2913349482389585702421614357498248046213312874785E-8
5270,1.2921004774113737663000336796486051370283235558726E-8
5271,1.2928661931714048312143538809185414963856387633599E-8
5272,1.2936320954664124931493449409654511012406492017968E-8
5273,1.2943981842437646582995318592147004149643781567447E-8
5274,1.2951644594508364244903878202838293025866083828783E-8
5275,1.2959309210350100947531452535592002856874065932633E-8
5276,1.2966975689436751908738051280377692457513958760490E-8
5277,1.2974644031242284669163777120255889712341398031839E-8
5278,1.2982314235240739227203879940299414518107593072218E-8
5279,1.2989986300906228173726789279420992633026407071506E-8
5280,1.2997660227712936826535456323826910009672969377848E-8
5281,1.3005336015135123364572336408715405241183598366074E-8
5282,1.3013013662647118961868342662887145635553509308629E-8
5283,1.3020693169723327921236101099133975830096874838599E-8
5284,1.3028374535838227807707837121621660212181228760278E-8
5285,1.3036057760466369581718223089983052938952769276335E-8
5286,1.3043742843082377732032516248490511041169526670461E-8
5287,1.3051429783160950408420315997480903731461446260184E-8
5288,1.3059118580176859554075269153163749182404667793507E-8
5289,1.3066809233604951037781051511053311058131551862674E-8
5290,1.3074501742920144785823953697529391140795742924228E-8
5291,1.3082196107597434913652398963449539464915188949759E-8
5292,1.3089892327111889857283720243307945248345801647532E-8
5293,1.3097590400938652504458523473163844199610632078548E-8
5294,1.3105290328552940325542963830445351926240060740901E-8
5295,1.3112992109430045504179261228773678440072398073929E-8
5296,1.3120695743045335067684781071148162265389739486538E-8
5297,1.3128401228874251017200005935184949362612757651137E-8
5298,1.3136108566392310457585723534611894794511407565215E-8
5299,1.3143817755075105727069755971889844452267789400243E-8
5300,1.3151528794398304526643554967656318758431475293438E-8
5301,1.3159241683837650049208987423672226476535025918703E-8
5302,1.3166956422868961108475635347096038863194634231524E-8
5303,1.3174673010968132267608933835213304560895933668659E-8
5304,1.3182391447611133967629470491212933900087262774166E-8
5305,1.3190111732274012655563769313225775604187769125622E-8
5306,1.3197833864432890912346881770626095117998769541527E-8
5307,1.3205557843563967580477107453543085662951097574782E-8
5308,1.3213283669143517891423166353637942328632954964854E-8
5309,1.3221011340647893592784144506472745624951561890071E-8
5310,1.3228740857553523075202534398230871453716872067136E-8
5311,1.3236472219336911499030691212145304853785917768011E-8
5312,1.3244205425474640920751025662751518508267231816744E-8
5313,1.3251940475443370419150253839005915196389779316452E-8
5314,1.3259677368719836221248024150399655395779839286514E-8
5315,1.3267416104780851827980241143451424316812766667155E-8
5316,1.3275156683103308139637405629381761963515729561521E-8
5317,1.3282899103164173581058290237356408515520532490910E-8
5318,1.3290643364440494226579269181437126535220019236138E-8
5319,1.3298389466409393924739620703296070323922627329196E-8
5320,1.3306137408548074422743120326834398264555208655502E-8
5321,1.3313887190333815490676242735097881270055248426705E-8
5322,1.3321638811243975045483289754302162575141371707721E-8
5323,1.3329392270755989274698761604368482134970279821720E-8
5324,1.3337147568347372759937288250127501904566759250951E-8
5325,1.3344904703495718600141437362274763357877684768717E-8
5326,1.3352663675678698534587715072256680873368409215055E-8
5327,1.3360424484374063065651075380531227196997329168628E-8
5328,1.3368187129059641581328253753083001255872603471509E-8
5329,1.3375951609213342477520240116678583335280177533550E-8
5330,1.3383717924313153280074206139125375287803584553273E-8
5331,1.3391486073837140766585201356745889302709637794764E-8
5332,1.3399256057263451087957932387400081166143853952921E-8
5333,1.3407027874070309889728939143681214285833638785855E-8
5334,1.3414801523736022433149481637376278499822506451309E-8
5335,1.3422577005738973716029450642920560368789811161664E-8
5336,1.3430354319557628593342615164387954872547609993439E-8
5337,1.3438133464670531897593519327544405881017686314599E-8
5338,1.3445914440556308558946340995651846222504111015134E-8
5339,1.3453697246693663725116024085044557493551619387702E-8
5340,1.3461481882561382881021996234009362908877408210820E-8
5341,1.3469268347638331968204783156185879543691863588379E-8
5342,1.3477056641403457504005830687563563449775412919368E-8
5343,1.3484846763335786700510845214188854620755927604829E-8
5344,1.3492638712914427583256962845908739050654562269697E-8
5345,1.3500432489618569109704057379866860707674325118490E-8
5346,1.3508228092927481287470496776035303797831797511402E-8
5347,1.3516025522320515292333657545809690021985931150907E-8
5348,1.3523824777277103585995506133617659578335093168953E-8
5349,1.3531625857276760033613556050591489520844210979809E-8
5350,1.3539428761799080021097509198634907995142703824998E-8
5351,1.3547233490323740572171889502672445237939216222357E-8
5352,1.3555040042330500465204976648507277607998579780974E-8
5353,1.3562848417299200349804347403530823049009417815700E-8
5354,1.3570658614709762863179331677524687174128479653107E-8
5355,1.3578470634042192746270690160973288694979662177469E-8
5356,1.3586284474776576959647820058663959465593564537166E-8
5357,1.3594100136393084799173795116890864435542487019958E-8
5358,1.3601917618371968011438545823300064963192718782984E-8
5359,1.3609736920193560908960485339315798087204365069989E-8
5360,1.3617558041338280485156886406172905555911948540611E-8
5361,1.3625380981286626529083314146847658945169016659262E-8
5362,1.3633205739519181739942419367629328547465852806010E-8
5363,1.3641032315516611841362396644708069602400776535407E-8
5364,1.3648860708759665695445411162971383801864573502527E-8
5365,1.3656690918729175416586297956201889015977987763574E-8
5366,1.3664522944906056485061836880053726258955530968109E-8
5367,1.3672356786771307860390906331553978701578418922081E-8
5368,1.3680192443806012094465818411429299940841458369881E-8
5369,1.3688029915491335444455137908296872912850963268605E-8
5370,1.3695869201308527985478287166683170195888748412434E-8
5371,1.3703710300738923723052238583944082674017685419735E-8
5372,1.3711553213263940705310596164456146563736382541274E-8
5373,1.3719397938365081134995367242931146866934520006160E-8
5374,1.3727244475523931481221725172375624901713813272734E-8
5375,1.3735092824222162591016063456073083461611218520651E-8
5376,1.3742942983941529800627641487010278435712174808544E-8
5377,1.3750794954163873046614121742400221753715434155248E-8
5378,1.3758648734371116976701297965373706967248870351254E-8
5379,1.3766504324045271060417313550518613612142013071310E-8
5380,1.3774361722668429699501669034742255995955466799495E-8
5381,1.3782220929722772338089317279916920815424417316356E-8
5382,1.3790081944690563572670144618942788943750401786071E-8
5383,1.3797944767054153261824135922225961076627937398267E-8
5384,1.3805809396295976635732521227122604256877508311166E-8
5385,1.3813675831898554405465201258643604513523519601019E-8
5386,1.3821544073344492872044748855647846194626559136662E-8
5387,1.3829414120116484035287283002876635631213700599693E-8
5388,1.3837285971697305702420511855497138478802123743605E-8
5389,1.3845159627569821596479240829329297734269745172194E-8
5390,1.3853035087216981464478641516628832669548549430662E-8
5391,1.3860912350121821185365576874188875774444313393155E-8
5392,1.3868791415767462877748277817604871642655335250518E-8
5393,1.3876672283637115007404666042821823325694803441093E-8
5394,1.3884554953214072494569617583550111155808911221294E-8
5395,1.3892439423981716821001461300796207921859189052908E-8
5396,1.3900325695423516136828006188607952480936423654259E-8
5397,1.3908213767023025367172391068180899706175993033677E-8
5398,1.3916103638263886318559049930712914809214284221408E-8
5399,1.3923995308629827785100085877828899638533236378487E-8
5400,1.3931888777604665654462346297026601055173259004394E-8
5401,1.3939784044672303013615491598418128850360256506266E-8
5402,1.3947681109316730254361349528060373238503122685540E-8
5403,1.3955579971022025178644846762381228499169728905902E-8
5404,1.3963480629272353103646809177617667045585874287486E-8
5405,1.3971383083551966966658921877786532689367743828361E-8
5406,1.3979287333345207429741139754509697212681643049389E-8
5407,1.3987193378136502984161839042012213052285275379120E-8
5408,1.3995101217410370054621000020805557893493709186502E-8
5409,1.4003010850651413103256710713958263665379323044891E-8
5410,1.4010922277344324733435281110443410676300314199418E-8
5411,1.4018835496973885793325257140836903746175440456911E-8
5412,1.4026750509024965479255623321622385958651141436399E-8
5413,1.4034667312982521438858482675538340321818373733316E-8
5414,1.4042585908331599873996502226780631913966742751870E-8
5415,1.4050506294557335643475412061449703203346070042032E-8
5416,1.4058428471144952365541845635406101853797023800388E-8
5417,1.4066352437579762520166808703671240635207959475303E-8
5418,1.4074278193347167551115063937682508715491979011201E-8
5419,1.4082205737932657967800717989083316782828357071028E-8
5420,1.4090135070821813446929297451299607798763562643132E-8
5421,1.4098066191500302933926599862925041886292330862885E-8
5422,1.4105999099453884744154605589907707595055919964243E-8
5423,1.4113933794168406663914736116702060756611550472982E-8
5424,1.4121870275129806051238743969921083064680323807910E-8
5425,1.4129808541824109936467519191595620631259354178427E-8
5426,1.4137748593737435122618096972920741851442311687076E-8
5427,1.4145690430355988285539150753342976263254753398069E-8
5428,1.4153634051166066073855254784017692557360481957189E-8
5429,1.4161579455654055208700199849042873861257356476881E-8
5430,1.4169526643306432583239645532454379826690109045778E-8
5431,1.4177475613609765361983392113748674372066659461980E-8
5432,1.4185426366050711079887554869682170214191518990674E-8
5433,1.4193378900116017741246923255282020166495191744578E-8
5434,1.4201333215292523918377787132391592749789042198329E-8
5435,1.4209289311067158850091511909665226691249175059259E-8
5436,1.4217247186926942539959144153721384686263354038454E-8
5437,1.4225206842358985854367328927161239252381806536851E-8
5438,1.4233168276850490620365819805361239083684466323022E-8
5439,1.4241131489888749723306862220353538072941634913398E-8
5440,1.4249096480961147204276730476717534754629172052117E-8
5441,1.4257063249555158357319698481219379576238295505468E-8
5442,1.4265031795158349826454723924954371970255406036662E-8
5443,1.4273002117258379702485125353969898120654416929284E-8
5444,1.4280974215342997619601531261774161650148754193127E-8
5445,1.4288948088900044851778380034768639864934899545565E-8
5446,1.4296923737417454408964249279480162966398229686345E-8
5447,1.4304901160383251133066292758511966679735453993688E-8
5448,1.4312880357285551793729062860382212588756908698040E-8
5449,1.4320861327612565183907996226873506265200590727694E-8
5450,1.4328844070852592215237839860178070834758548633061E-8
5451,1.4336828586494026013196294730990651364073770666225E-8
5452,1.4344814874025352012063153607775130459180429404272E-8
5453,1.4352802932935148049675209526711423459001334656432E-8
5454,1.4360792762712084461977211021316686961363868274879E-8
5455,1.4368784362844924177369139930429410162540669132876E-8
5456,1.4376777732822522810850087303146756312955457628818E-8
5457,1.4384772872133828757959002619414771843388563747107E-8
5458,1.4392769780267883288512591245287972417489775993756E-8
5459,1.4400768456713820640140634742399536009282891489973E-8
5460,1.4408768900960868111619008351916069456305371128724E-8
5461,1.4416771112498346156000669674191851847937400618702E-8
5462,1.4424775090815668473544892266486779306525094424647E-8
5463,1.4432780835402342104445017582470123626714937951426E-8
5464,1.4440788345747967521354998378798852969154301129399E-8
5465,1.4448797621342238721715006415834826168176578951511E-8
5466,1.4456808661674943319876376981549841719802785522853E-8
5467,1.4464821466235962639026162469861475381676341536925E-8
5468,1.4472836034515271802911566947046052464590326446516E-8
5469,1.4480852366002939827364533342488146963171629054084E-8
5470,1.4488870460189129711626754602848853015123254904807E-8
5471,1.4496890316564098529475379851767906869262412132953E-8
5472,1.4504911934618197520149686300457720382519316774393E-8
5473,1.4512935313841872179078987358000689584209478457597E-8
5474,1.4520960453725662348412047093824932304432716828374E-8
5475,1.4528987353760202307348270908708054261594542539909E-8
5476,1.4537016013436220862270941974743809082020479899324E-8
5477,1.4545046432244541436682772709002768967667880463360E-8
5478,1.4553078609676082160944040250125522370219410574984E-8
5479,1.4561112545221855961813574611805625058468866258394E-8
5480,1.4569148238372970651792867892049712124843413901155E-8
5481,1.4577185688620629018273572622243990270900357250965E-8
5482,1.4585224895456128912488657045409930410162682978852E-8
5483,1.4593265858370863338267484818597527267820211058372E-8
5484,1.4601308576856320540595086340142141051263921248066E-8
5485,1.4609353050404084093975888608500841000214111098154E-8
5486,1.4617399278505832990602170225586485067740162995096E-8
5487,1.4625447260653341728327507863932646285335388496838E-8
5488,1.4633496996338480398445480223650085466047551741448E-8
5489,1.4641548485053214773273895211975921531031210960698E-8
5490,1.4649601726289606393544805785270113434099001876657E-8
5491,1.4657656719539812655600579600580488732818815447584E-8
5492,1.4665713464296086898396287331377479443768808702437E-8
5493,1.4673771960050778490308674209753100861298442296923E-8
5494,1.4681832206296332915751979065285677262174387117401E-8
5495,1.4689894202525291861600864838892522426282898250937E-8
5496,1.4697957948230293303420724258327364058215372181189E-8
5497,1.4706023442904071591505624070527899700592428642995E-8
5498,1.4714090686039457536724150934781626618074802179025E-8
5499,1.4722159677129378496173421789655137261796275438734E-8
5500,1.4730230415666858458641521215823551991753070379392E-8
5501,1.4738302901145018129878628026342807271242471809226E-8
5502,1.4746377133057075017677093025528264925667287898263E-8
5503,1.4754453110896343516760729587438689495698893302086E-8
5504,1.4762530834156234993483578415015188278299156602818E-8
5505,1.4770610302330257870338407551190353257114182577214E-8
5506,1.4778691514912017710275208423763715550931585387224E-8
5507,1.4786774471395217300829948416535849889569939386139E-8
5508,1.4794859171273656738063840170105176458421125594225E-8
5509,1.4802945614041233510313387526858826600580256429438E-8
5510,1.4811033799191942581751467746031992564425643338481E-8
5511,1.4819123726219876475759709326269093844316069610445E-8
5512,1.4827215394619225358112424484894986670365724071424E-8
5513,1.4835308803884277119972355055095440729225438312210E-8
5514,1.4843403953509417460698490274413328995823148449508E-8
5515,1.4851500842989129970466214650390542269280519960054E-8
5516,1.4859599471817996212700043801825668170312965849485E-8
5517,1.4867699839490695806319205886974082403916821282400E-8
5518,1.4875801945502006507796325943090404351205083060046E-8
5519,1.4883905789346804293029470175003384762173975444235E-8
5520,1.4892011370520063439027806943920334617979171924702E-8
5521,1.4900118688516856605411140921382284168249779406238E-8
5522,1.4908227742832354915723576587232291691156639816402E-8
5523,1.4916338532961828038561566964617813553810965951820E-8
5524,1.4924451058400644268516603199423910471403880781274E-8
5525,1.4932565318644270606932800306127408203001209156606E-8
5526,1.4940681313188272842479634116873061935673884702530E-8
5527,1.4948799041528315631540084185601398883664276339857E-8
5528,1.4956918503160162578414437114304338687443832429832E-8
5529,1.4965039697579676315340004483949020499060329140695E-8
5530,1.4973162624282818582327009288292602587200710317784E-8
5531,1.4981287282765650306810894484711247235313449219088E-8
5532,1.4989413672524331683121306992285161935111535876417E-8
5533,1.4997541793055122251768010183718537644192411472236E-8
5534,1.5005671643854380978543977634228605384390484978663E-8
5535,1.5013803224418566333445920607311921869923142686494E-8
5536,1.5021936534244236369412501474288490296999834541486E-8
5537,1.5030071572828048800880484981735519990839859610817E-8
5538,1.5038208339666761082159078998352623352800555610453E-8
5539,1.5046346834257230485622716090449134513068536890265E-8
5540,1.5054487056096414179722526993112104282714049444753E-8
5541,1.5062629004681369306816756762200472401916824235101E-8
5542,1.5070772679509253060820374110617031670735450420270E-8
5543,1.5078918080077322764674124150835169282994309055402E-8
5544,1.5087065205882935947633274484402087510324082033519E-8
5545,1.5095214056423550422376304298104356742615152094334E-8
5546,1.5103364631196724361933785845665325719841648496161E-8
5547,1.5111516929700116376437707413247192524637758014315E-8
5548,1.5119670951431485589691486586653510484259429907439E-8
5549,1.5127826695888691715560922357970649499904786404978E-8
5550,1.5135984162569695134186334329449338435513583851798E-8
5551,1.5144143350972556968016136992709960024585081513302E-8
5552,1.5152304260595439157662096781857837275738036585558E-8
5553,1.5160466890936604537576519319817419578480670814812E-8
5554,1.5168631241494416911551613998137126655322133085172E-8
5555,1.5176797311767341128041282751679717226121243333845E-8
5556,1.5184965101253943155305579610996493825682855289676E-8
5557,1.5193134609452890156378087336787511758634425616745E-8
5558,1.5201305835862950563856457162674303834641049507738E-8
5559,1.5209478779982994154516357394556537488902599485211E-8
5560,1.5217653441311992123749076337089560386452402839510E-8
5561,1.5225829819349017159823024740306036908053802814027E-8
5562,1.5234007913593243517969382682111902342856840927568E-8
5563,1.5242187723543947094292135525314734542386132179864E-8
5564,1.5250369248700505499502743310991433650583446705935E-8
5565,1.5258552488562398132479687673371877802144281127314E-8
5566,1.5266737442629206253653140085006053923969674408399E-8
5567,1.5274924110400613058214994964794114594144590574051E-8
5568,1.5283112491376403749154510905491949988780921072537E-8
5569,1.5291302585056465610119803001559253029181249760962E-8
5570,1.5299494390940788078105428982692759753601080326514E-8
5571,1.5307687908529462815966311583084428579704887340615E-8
5572,1.5315883137322683784758239301362843475813267276841E-8
5573,1.5324080076820747315905187431316148184415152891470E-8
5574,1.5332278726524052183193700968856401689462153767748E-8
5575,1.5340479085933099674594580726268448328155027071471E-8
5576,1.5348681154548493663912113710591277649032882899720E-8
5577,1.5356884931870940682261088549006466737290741400712E-8
5578,1.5365090417401249989371836470356707789902689780353E-8
5579,1.5373297610640333644723538078387681853312296303951E-8
5580,1.5381506511089206578506035878998700565689745218918E-8
5581,1.5389717118248986662410392250701655312133968015832E-8
5582,1.5397929431620894780248432274623940353407023240462E-8
5583,1.5406143450706254898401510567749205289144457597763E-8
5584,1.5414359175006494136098740990670093843953580726411E-8
5585,1.5422576604023142835524927828929590718013389142395E-8
5586,1.5430795737257834631758436775052275544007737521116E-8
5587,1.5439016574212306522539243766613721386395336528794E-8
5588,1.5447239114388398937867399464165522382727094486779E-8
5589,1.5455463357288055809432146881525037867166174530653E-8
5590,1.5463689302413324639871929409852944575345511559945E-8
5591,1.5471916949266356571865526206078139386565389726684E-8
5592,1.5480146297349406457054551645588476733957288011023E-8
5593,1.5488377346164832924797555268687300668948297364165E-8
5594,1.5496610095215098450755958380119784112883631704914E-8
5595,1.5504844544002769425312063190999758725068317003810E-8
5596,1.5513080692030516221819370122717048874097832419129E-8
5597,1.5521318538801113264685438622877352384662925490344E-8
5598,1.5529558083817439097287526574021478169624108693778E-8
5599,1.5537799326582476449721243106788294832632935453975E-8
5600,1.5546042266599312306382449360326102289389203991999E-8
5601,1.5554286903371137973382641464120347021994256333411E-8
5602,1.5562533236401249145798049746991696536667451166716E-8
5603,1.5570781265193045974752687910827504898732498189215E-8
5604,1.5579030989250033134335585638641673004033225843733E-8
5605,1.5587282408075819888352437838812867824825197056919E-8
5606,1.5595535521174120156911903459829046733819968691239E-8
5607,1.5603790328048752582846786542567267839472453893082E-8
5608,1.5612046828203640597970331910061885922602460300803E-8
5609,1.5620305021142812489167867627861466102422902785403E-8
5610,1.5628564906370401464324026101445123024812278752057E-8
5611,1.5636826483390645718085775410762540598240928942100E-8
5612,1.5645089751707888497461492215778673742186799888103E-8
5613,1.5653354710826578167256307300944106099024997346666E-8
5614,1.5661621360251268275343954560775262236724276076885E-8
5615,1.5669889699486617617775353963215174786102117830911E-8
5616,1.5678159728037390303724158762155310671913349896851E-8
5617,1.5686431445408455820269496965432089782643226296197E-8
5618,1.5694704851104789097016136799768206965204757051634E-8
5619,1.5702979944631470570552305649508716230906696161229E-8
5620,1.5711256725493686248745391681605075841357488257428E-8
5621,1.5719535193196727774875757105127005053623464486691E-8
5622,1.5727815347245992491608891749632087514846270735203E-8
5623,1.5736097187146983504806135382996591607905443719953E-8
5624,1.5744380712405309747174196925807982692944631528012E-8
5625,1.5752665922526686041753698456140093629827176411952E-8
5626,1.5760952817016933165246971635475914905518718545116E-8
5627,1.5769241395381977911185333923710480068882623205671E-8
5628,1.5777531657127853152936071688557371176178409735713E-8
5629,1.5785823601760697906549357052296967001002529295379E-8
5630,1.5794117228786757393445325056642717537074736806111E-8
5631,1.5802412537712383102941537464563464745628964134858E-8
5632,1.5810709528044032854621059256185153748257769188129E-8
5633,1.5819008199288270860541373614404202173144081536098E-8
5634,1.5827308550951767787284360934577328817814736559206E-8
5635,1.5835610582541300817847567131608796145487894292028E-8
5636,1.5843914293563753713376986256935803598510986148005E-8
5637,1.5852219683526116874741582177316188770800150354919E-8
5638,1.5860526751935487403949773806949658879468054920355E-8
5639,1.5868835498299069165408108124314492732814745966763E-8
5640,1.5877145922124172847022344945176029799986541092523E-8
5641,1.5885458022918216021141177163521303615487881972755E-8
5642,1.5893771800188723205342809912695886446731785899204E-8
5643,1.5902087253443325923064621839764395043653347766748E-8
5644,1.5910404382189762764076131427085166788725408506688E-8
5645,1.5918723185935879444795491036282354372631974902828E-8
5646,1.5927043664189628868449731091215107223548177198022E-8
5647,1.5935365816459071185078976558183610596223312588247E-8
5648,1.5943689642252373851384857623475539054793643229260E-8
5649,1.5952015141077811690423336210443949931082101501565E-8
5650,1.5960342312443766951142169720618793377914528636931E-8
5651,1.5968671155858729367763233125889047336288391941400E-8
5652,1.5977001670831296219009920281550995871931999098000E-8
5653,1.5985333856870172387179845073000354993535062986238E-8
5654,1.5993667713484170417063062752051807633649463522377E-8
5655,1.6002003240182210574706031562299034657675536695964E-8
5656,1.6010340436473320906021534496581516584469284325329E-8
5657,1.6018679301866637295244780773501225488702495961926E-8
5658,1.6027019835871403523235906364032821964201140980107E-8
5659,1.6035362037996971325629092643595111034817770691716E-8
5660,1.6043705907752800450828521989499285804887394350120E-8
5661,1.6052051444648458717851388888460890071545185342729E-8
5662,1.6060398648193622074018184863857452031818544505897E-8
5663,1.6068747517898074652490475277632370895660055309145E-8
5664,1.6077098053271708829656385807187866283160280828586E-8
5665,1.6085450253824525282364016143275615697685730063087E-8
5666,1.6093804119066633045002998200783096423086601914479E-8
5667,1.6102159648508249566434415880426602530133268094111E-8
5668,1.6110516841659700766769303165698412276368578850109E-8
5669,1.6118875698031421093995937085975622372086966306118E-8
5670,1.6127236217133953580456141823481729039136539152033E-8
5671,1.6135598398477949899170819988799106535529793263096E-8
5672,1.6143962241574170420014926836861096237549693978933E-8
5673,1.6152327745933484265742102942806457197903623594581E-8
5674,1.6160694911066869367859180604756425427280717425584E-8
5675,1.6169063736485412522350778988475566431568821702858E-8
5676,1.6177434221700309445254202777001965594895288847699E-8
5677,1.6185806366222864828084858836680065011584970942687E-8
5678,1.6194180169564492393112405159600603887545970757480E-8
5679,1.6202555631236714948487846091246632572761175345605E-8
5680,1.6210932750751164443221787601162426942874828287599E-8
5681,1.6219311527619582022014066103703308885172788704610E-8
5682,1.6227691961353818079934964085388858105201250625899E-8
5683,1.6236074051465832316958225545069757776591265377415E-8
5684,1.6244457797467693792346084003029528511506927461633E-8
5685,1.6252843198871580978886515585276647919381218791632E-8
5686,1.6261230255189781816982929439640002220127181121345E-8
5687,1.6269618965934693768596507490861246946001315624687E-8
5688,1.6278009330618823871041405292681440055530583001284E-8
5689,1.6286401348754788790633025485946226538044823358031E-8
5690,1.6294795019855314876189575123003871948177734586549E-8
5691,1.6303190343433238212387117870143535813417758531329E-8
5692,1.6311587319001504672968331851517316441283210847340E-8
5693,1.6319985946073169973805183649908757654768084674200E-8
