t,f(t)
4336,6.6566113751341959448776384915121199561541823259673E-9
4340,6.6793516852823904683146919933047329401195235372863E-9
4344,6.7021297208734849928417605494712292398859722224511E-9
4348,6.7249454507112425458458232109179112249530426339518E-9
4352,6.7477988435430944367375975282780061741265911726441E-9
4356,6.7706898680607141773504818040541481804298127924025E-9
4360,6.7936184929005885706733889718337236321615912680730E-9
4364,6.8165846866445859763552932302627783979673308200047E-9
4368,6.8395884178205217614418284600272434639682484862825E-9
4372,6.8626296549027209448260825363641307636390036781387E-9
4376,6.8857083663125780439168323830538370451873150906622E-9
4380,6.9088245204191141320478693874910406549446741184319E-9
4384,6.9319780855395311151717819274320843462121095426751E-9
4388,6.9551690299397632364005994920338845845293453315975E-9
4392,6.9783973218350258169740693834760632300360747029200E-9
4396,7.0016629293903612422540403588706359762502564258056E-9
4400,7.0249658207211822013604758412759487961151311730076E-9
4404,7.0483059638938121890810204477480560963660071873323E-9
4408,7.0716833269260232787018054345817506480858954291398E-9
4412,7.0950978777875711744223090575603032014966114518350E-9
4416,7.1185495844007275520315945301926254399160053629066E-9
4420,7.1420384146408096965371389077660241429546162462238E-9
4424,7.1655643363367074454507484323829179763284469819546E-9
4428,7.1891273172714074464487371778372360815256824700259E-9
4432,7.2127273251825147381356336985835176150182598538521E-9
4436,7.2363643277627716626521822114786083872419139864404E-9
4440,7.2600382926605741188793279521585349013795395789388E-9
4444,7.2837491874804851650002280124335877862337921933744E-9
4448,7.3074969797837459791921163768289706128373611538257E-9
4452,7.3312816370887841872290821650044726212421752713957E-9
4456,7.3551031268717195657855003160910678686357437211367E-9
4460,7.3789614165668671302379911194663577111642925793482E-9
4464,7.4028564735672376157713860377253742471150485321352E-9
4468,7.4267882652250353606012490506934428854271425023237E-9
4472,7.4507567588521536001320520793557535818794112726870E-9
4476,7.4747619217206671808761366670456106283724025266081E-9
4480,7.4988037210633227029641186805021861735482491737668E-9
4484,7.5228821240740261000824149611418011806495134772947E-9
4488,7.5469970979083276656780971604867014898154450006362E-9
4492,7.5711486096839045342753149247417754275151062107926E-9
4496,7.5953366264810406267510845821964499200370562336364E-9
4500,7.6195611153431040684213169026992426306581640757522E-9
4504,7.6438220432770220887905646496327525801820285477413E-9
4508,7.6681193772537534118211137802501550281978058448646E-9
4512,7.6924530842087581455787274589112435518808026944379E-9
4516,7.7168231310424651801135856594454001242671083778112E-9
4520,7.7412294846207371024357511185459597742095874468272E-9
4524,7.7656721117753326374448407743747373344843765639018E-9
4528,7.7901509793043666236734965380964700535375053691253E-9
4532,7.8146660539727675327037361980245342356278802398490E-9
4536,7.8392173025127325411143302865028823626488526859659E-9
4540,7.8638046916241801638159996319649743423931221679966E-9
4544,7.8884281879752004576294667999376046067624607888783E-9
4548,7.9130877582025028039592283684021805094402496490048E-9
4552,7.9377833689118612794133496007783454685690685137039E-9
4556,7.9625149866785576232166241347441194174231580043647E-9
4560,7.9872825780478218102610943034548407982696276114329E-9
4564,8.0120861095352702386341980995965523333441992330087E-9
4568,8.0369255476273415404607019804692325129415685514354E-9
4572,8.0618008587817300248901000389458647212539387303128E-9
4576,8.0867120094278167620563148227492832753821410894070E-9
4580,8.1116589659670983168313285125397672470392651558986E-9
4584,8.1366416947736131411888104551807552838838355116516E-9
4588,8.1616601621943656339878933278762758397554664786231E-9
4592,8.1867143345497478769809905659401649191853136596310E-9
4596,8.2118041781339590558429471551103435422666898510363E-9
4600,8.2369296592154225750118794513620783651160146365156E-9
4604,8.2620907440372008751247922797516590893661402789565E-9
4608,8.2872873988174079618234680618269668066126015331370E-9
4612,8.3125195897496196546982079620966525261571504045331E-9
4616,8.3377872830032815651287738124986539936306484223428E-9
4620,8.3630904447241148117733366057030081159448400789549E-9
4624,8.3884290410345194824473873311678515573883584556165E-9
4628,8.4138030380339758511254135020618980648646645308103E-9
4632,8.4392124017994433587886944789498992700582800585486E-9
4636,8.4646570983857573668328251829250299802527676261271E-9
4640,8.4901370938260236917385455053937198084385739924910E-9
4644,8.5156523541320109296991361163942213257203937618661E-9
4648,8.5412028452945405798870448546439470137056239188682E-9
4652,8.5667885332838749750315358113815428457887290406368E-9
4656,8.5924093840501030279680099122221821272325538604207E-9
4660,8.6180653635235238028082355275759853378469886097555E-9
4664,8.6437564376150279193690546291258694825339977282023E-9
4668,8.6694825722164767994851984397611460601373785172821E-9
4672,8.6952437332010797638196605358198846201431625905831E-9
4676,8.7210398864237689877726390487337893112584550967468E-9
4680,8.7468709977215723250773770304036080908794949354490E-9
4684,8.7727370329139840076583052024084542683623562188727E-9
4688,8.7986379578033332303137281707083285305166556693344E-9
4692,8.8245737381751506287718976801188368528818312103039E-9
4696,8.8505443397985326596556884901975134449047597181320E-9
4700,8.8765497284265038908772378187007009783323150367603E-9
4704,8.9025898697963772109698318219543957204089276862047E-9
4708,8.9286647296301119658500260242688053707130531956128E-9
4712,8.9547742736346700314884746916245666748233852903455E-9
4716,8.9809184675023698309532205490913972281101487134708E-9
4720,9.0070972769112383042742646080807471657334553999522E-9
4724,9.0333106675253608395630998006424248394772523189774E-9
4728,9.0595586049952291738055551767708943011900143785655E-9
4732,9.0858410549580872717307631317214291384858729699121E-9
4736,9.1121579830382751911433339800624351417429755105849E-9
4740,9.1385093548475709430899036301299897016109134898718E-9
4744,9.1648951359855303552151145476606775488743878718722E-9
4748,9.1913152920398249466458010043741537028229857409859E-9
4752,9.2177697885865778227256801229524832285879441915515E-9
4756,9.2442585911906975979062037544136359403665913823061E-9
4760,9.2707816654062103550824060212130397517854989034832E-9
4764,9.2973389767765896496455906574738840664987015812228E-9
4768,9.3239304908350845665075442688340746848810358328297E-9
4772,9.3505561731050458383336394754531333194689308008399E-9
4776,9.3772159891002500332047087146607584660871653802907E-9
4780,9.4039099043252218199099283517396457434961746423062E-9
4784,9.4306378842755543190551567311879836623969465039347E-9
4788,9.4573998944382275481532219151548020239831358252641E-9
4792,9.4841959002919249688445580854220651972145323576181E-9
4796,9.5110258673073481443783468816435644242686704484448E-9
4800,9.5378897609475295154659342296467341944867269665188E-9
4804,9.5647875466681433025997673646414264900256380119025E-9
4808,9.5917191899178145429124336277123317800302802869482E-9
4812,9.6186846561384262696315850302145571907078091882871E-9
4816,9.6456839107654248421676033278123480906656074018892E-9
4820,9.6727169192281234348518021803062089578155581089176E-9
4824,9.6997836469500036923237786200161512806857605944225E-9
4828,9.7268840593490155595472182040698026986628520508424E-9
4832,9.7540181218378752944140295473156066250252729721104E-9
4836,9.7811857998243616708771370549456469009480266762485E-9
4840,9.8083870587116103805325981991202362982018703084812E-9
4844,9.8356218638984066405519361837118249416029408800053E-9
4848,9.8628901807794760158456928577014771605813955829521E-9
4852,9.8901919747457734633192127832095365014311554298585E-9
4856,9.9175272111847706060615699218055631186754990096662E-9
4860,9.9448958554807412452883459268117626822142402249737E-9
4864,9.9722978730150451178386659452539114421039811270942E-9
4868,9.9997332291664099070064965379279364355585832853422E-9
4872,1.0027201889311211514465713188543725680762799060073E-8
4876,1.0054703818823752601027854233947031792725632391449E-8
4880,1.0082238983076539403950796220192482055637773687311E-8
4884,1.0109807347440556838495814959509863660376912141856E-8
4888,1.0137408877285541891409639189568224209163007366511E-8
4892,1.0165043537980255313987161950579231755746441122299E-8
4896,1.0192711294892751622349450802710285002612328696530E-8
4900,1.0220412113390647412550593984602288831931584697275E-8
4904,1.0248145958841387998105737715943166521643685714908E-8
4908,1.0275912796612512377511412199551193326478222733392E-8
4912,1.0303712592071916539307912582109830311998335804257E-8
4916,1.0331545310588115112212098262970239298073105146474E-8
4920,1.0359410917530501367827501547506190990632997679436E-8
4924,1.0387309378269605583417096750618940610189065656796E-8
4928,1.0415240658177351772202475467676908168244148175533E-8
4932,1.0443204722627312788631504820481298835524547192098E-8
4936,1.0471201536994963816034815006566347726407230105205E-8
4940,1.0499231066657934244069672359042709062527084615634E-8
4944,1.0527293276996257943327946265253963712639047118402E-8
4948,1.0555388133392621944462974576154634873828801434159E-8
4952,1.0583515601232613529168174421610800394354055821749E-8
4956,1.0611675645904965740318235463734895437425074673453E-8
4960,1.0639868232801801318561672381966827421839032912014E-8
4964,1.0668093327318875072631404578305751681067960526731E-8
4968,1.0696350894855814690617875484830963665830977843600E-8
4972,1.0724640900816359999427023192142382039328019614894E-8
4976,1.0752963310608600679623170118298544895396212985859E-8
4980,1.0781318089645212442834613803125873565042455021417E-8
4984,1.0809705203343691678877375320717832748291728881383E-8
4988,1.0838124617126588579730197910455483949878781744096E-8
4992,1.0866576296421738747471487869707963446232417558467E-8
4996,1.0895060206662493293266454144293277202178217760871E-8
5000,1.0923576313287947434470233989817263546869199422556E-8
5004,1.0952124581743167596890291131626490368621150360400E-8
5008,1.0980704977479417029228841576420527435359350866172E-8
5012,1.1009317465954379936703502157528934261231396763641E-8
5016,1.1037962012632384140821769541473179951654021063322E-8
5020,1.1066638582984622272262324278952105988324105704653E-8
5024,1.1095347142489371503793517022499704641394505425400E-8
5028,1.1124087656632211830136733710088197133577326157509E-8
5032,1.1152860090906242901659654764036722748643277690761E-8
5036,1.1181664410812299418761721593903422648496262683297E-8
5040,1.1210500581859165093791403317960934520320600799776E-8
5044,1.1239368569563785187312119009152574284619530818416E-8
5048,1.1268268339451477625510917288451217646535569520468E-8
5052,1.1297199857056142705521247073414730428894887518083E-8
5056,1.1326163087920471395408372066520999432899829790827E-8
5060,1.1355157997596152235543188442775050002912868163274E-8
5064,1.1384184551644076848067401457626313056930654427992E-8
5068,1.1413242715634544061130203615423729378920339269400E-8
5072,1.1442332455147462654553775869147416257538551619108E-8
5076,1.1471453735772552733562105300510874678322069200862E-8
5080,1.1500606523109545737184779075269939353606026648278E-8
5084,1.1529790782768383087924576384439625803903524606737E-8
5088,1.1559006480369413489254838754208064846307081484251E-8
5092,1.1588253581543588877489755705282945125202448505987E-8
5096,1.1617532051932659034547858419548891716725501694404E-8
5100,1.1646841857189364868106169965463343214385436709563E-8
5104,1.1676182962977630365619617864819744937496106544319E-8
5108,1.1705555334972753228657474457807359263338722086142E-8
5112,1.1734958938861594193985753730507996777207742424156E-8
5116,1.1764393740342765047801661083428649772711582636232E-8
5120,1.1793859705126815339503366000398682713166061453694E-8
5124,1.1823356798936417801355547768029314570453524691010E-8
5128,1.1852884987506552480388352325812683791721500331653E-8
5132,1.1882444236584689588844595009857752737786697822698E-8
5136,1.1912034511930971079467250388564350619362922950302E-8
5140,1.1941655779318390951896487561035697223690598160588E-8
5144,1.1971308004532974296422738169154178532789306795286E-8
5148,1.2000991153373955081319525918195684942299508667124E-8
5152,1.2030705191653952689957041550755110422341186133333E-8
5156,1.2060450085199147213874716902788465590614915903399E-8
5160,1.2090225799849453507968336803149457149855525202110E-8
5164,1.2120032301458694013924529059875160453168870084070E-8
5168,1.2149869555894770358012791494926661240093113981429E-8
5172,1.2179737529039833729322551818034788673607695095244E-8
5176,1.2209636186790454044510111930447141950638433057914E-8
5180,1.2239565495057787905097703868360324122968589932272E-8
5184,1.2269525419767745353344280868360800380898621176069E-8
5188,1.2299515926861155432685084785207790774101006604605E-8
5192,1.2329536982293930558714471125036270411821295513960E-8
5196,1.2359588552037229706663936071282882912241487460666E-8
5200,1.2389670602077620421304776860703519992190623800940E-8
5204,1.2419783098417239655182328484868701241699492478122E-8
5208,1.2449926007073953441066256708483137943666433891175E-8
5212,1.2480099294081515404478950557782592023551596610763E-8
5216,1.2510302925489724122141647476259915273697507186380E-8
5220,1.2540536867364579332155541995479127376448173008665E-8
5224,1.2570801085788437001712774738565766032565637895062E-8
5228,1.2601095546860163258109873564452089381755264895635E-8
5232,1.2631420216695287188813923362095148961514598101073E-8
5236,1.2661775061426152516309476094435996941395428326011E-8
5240,1.2692160047202068153431978839487583734200720666224E-8
5244,1.2722575140189457644871295437303815395926613087305E-8
5248,1.2753020306572007500506727572508388204064146074959E-8
5252,1.2783495512550814426212804337623660541696323724243E-8
5256,1.2814000724344531457753006157088382690269806514578E-8
5260,1.2844535908189513003356520019534603573589276650867E-8
5264,1.2875101030339958800551088870165487611477906532018E-8
5268,1.2905696057068056792803019349220333928582667795789E-8
5272,1.2936320954664124931493449409654511012406492017968E-8
5276,1.2966975689436751908738051280377692457513958760490E-8
5280,1.2997660227712936826535456323826910009672969377848E-8
5284,1.3028374535838227807707837121621660212181228760278E-8
5288,1.3059118580176859554075269153163749182404667793507E-8
5292,1.3089892327111889857283720243307945248345801647532E-8
5296,1.3120695743045335067684781071148162265389739486538E-8
5300,1.3151528794398304526643554967656318758431475293438E-8
5304,1.3182391447611133967629470491212933900087262774166E-8
5308,1.3213283669143517891423166353637942328632954964854E-8
5312,1.3244205425474640920751025662751518508267231816744E-8
5316,1.3275156683103308139637405629381761963515729561521E-8
5320,1.3306137408548074422743120326834398264555208655502E-8
5324,1.3337147568347372759937288250127501904566759250951E-8
5328,1.3368187129059641581328253753083001255872603471509E-8
5332,1.3399256057263451087957932387400081166143853952921E-8
5336,1.3430354319557628593342615164387954872547609993439E-8
5340,1.3461481882561382881021996234009362908877408210820E-8
5344,1.3492638712914427583256962845908739050654562269697E-8
5348,1.3523824777277103585995506133617659578335093168953E-8
5352,1.3555040042330500465204976648507277607998579780974E-8
5356,1.3586284474776576959647820058663959465593564537166E-8
5360,1.3617558041338280485156886406172905555911948540611E-8
5364,1.3648860708759665695445411162971383801864573502527E-8
5368,1.3680192443806012094465818411429299940841458369881E-8
5372,1.3711553213263940705310596164456146563736382541274E-8
5376,1.3742942983941529800627641487010278435712174808544E-8
5380,1.3774361722668429699501669034742255995955466799495E-8
5384,1.3805809396295976635732521227122604256877508311166E-8
5388,1.3837285971697305702420511855497138478802123743605E-8
5392,1.3868791415767462877748277817604871642655335250518E-8
5396,1.3900325695423516136828006188607952480936423654259E-8
5400,1.3931888777604665654462346297026601055173259004394E-8
5404,1.3963480629272353103646809177617667045585874287486E-8
5408,1.3995101217410370054621000020805557893493709186502E-8
5412,1.4026750509024965479255623321622385958651141436399E-8
5416,1.4058428471144952365541845635406101853797023800388E-8
5420,1.4090135070821813446929297451299607798763562643132E-8
5424,1.4121870275129806051238743969921083064680323807910E-8
5428,1.4153634051166066073855254784017692557360481957189E-8
5432,1.4185426366050711079887554869682170214191518990674E-8
5436,1.4217247186926942539959144153721384686263354038454E-8
5440,1.4249096480961147204276730476717534754629172052117E-8
5444,1.4280974215342997619601531261774161650148754193127E-8
5448,1.4312880357285551793729062860382212588756908698040E-8
5452,1.4344814874025352012063153607775130459180429404272E-8
5456,1.4376777732822522810850087303146756312955457628818E-8
5460,1.4408768900960868111619008351916069456305371128724E-8
5464,1.4440788345747967521354998378798852969154301129399E-8
5468,1.4472836034515271802911566947046052464590326446516E-8
5472,1.4504911934618197520149686300457720382519316774393E-8
5476,1.4537016013436220862270941974743809082020479899324E-8
5480,1.4569148238372970651792867892049712124843413901155E-8
5484,1.4601308576856320540595086340142141051263921248066E-8
5488,1.4633496996338480398445480223650085466047551741448E-8
5492,1.4665713464296086898396287331377479443768808702437E-8
5496,1.4697957948230293303420724258327364058215372181189E-8
5500,1.4730230415666858458641521215823551991753070379392E-8
5504,1.4762530834156234993483578415015188278299156602818E-8
5508,1.4794859171273656738063840170105176458421125594225E-8
5512,1.4827215394619225358112424484894986670365724071424E-8
5516,1.4859599471817996212700043801825668170312965849485E-8
5520,1.4892011370520063439027806943920334617979171924702E-8
5524,1.4924451058400644268516603199423910471403880781274E-8
5528,1.4956918503160162578414437114304338687443832429832E-8
5532,1.4989413672524331683121306992285161935111535876417E-8
5536,1.5021936534244236369412501474288490296999834541486E-8
5540,1.5054487056096414179722526993112104282714049444753E-8
5544,1.5087065205882935947633274484402087510324082033519E-8
5548,1.5119670951431485589691486586653510484259429907439E-8
5552,1.5152304260595439157662096781857837275738036585558E-8
5556,1.5184965101253943155305579610996493825682855289676E-8
5560,1.5217653441311992123749076337089560386452402839510E-8
5564,1.5250369248700505499502743310991433650583446705935E-8
5568,1.5283112491376403749154510905491949988780921072537E-8
5572,1.5315883137322683784758239301362843475813267276841E-8
5576,1.5348681154548493663912113710591277649032882899720E-8
5580,1.5381506511089206578506035878998700565689745218918E-8
5584,1.5414359175006494136098740990670093843953580726411E-8
5588,1.5447239114388398937867399464165522382727094486779E-8
5592,1.5480146297349406457054551645588476733957288011023E-8
5596,1.5513080692030516221819370122717048874097832419129E-8
5600,1.5546042266599312306382449360326102289389203991999E-8
5604,1.5579030989250033134335585638641673004033225843733E-8
5608,1.5612046828203640597970331910061885922602460300803E-8
5612,1.5645089751707888497461492215778673742186799888103E-8
5616,1.5678159728037390303724158762155310671913349896851E-8
5620,1.5711256725493686248745391681605075841357488257428E-8
5624,1.5744380712405309747174196925807982692944631528012E-8
5628,1.5777531657127853152936071688557371176178409735713E-8
5632,1.5810709528044032854621059256185153748257769188129E-8
5636,1.5843914293563753713376986256935803598510986148005E-8
5640,1.5877145922124172847022344945176029799986541092523E-8
5644,1.5910404382189762764076131427085166788725408506688E-8
5648,1.5943689642252373851384857623475539054793643229260E-8
5652,1.5977001670831296219009920281550995871931999098000E-8
5656,1.6010340436473320906021534496581516584469284325329E-8
5660,1.6043705907752800450828521989499285804887394350120E-8
5664,1.6077098053271708829656385807187866283160280828586E-8
5668,1.6110516841659700766769303165698412276368578850109E-8
5672,1.6143962241574170420014926836861096237549693978933E-8
5676,1.6177434221700309445254202777001965594895288847699E-8
5680,1.6210932750751164443221787601162426942874828287599E-8
5684,1.6244457797467693792346084003029528511506927461633E-8
5688,1.6278009330618823871041405292681440055530583001284E-8
5692,1.6311587319001504672968331851517316441283210847340E-8
5696,1.6345191731440764818741932464018830269190738236911E-8
5700,1.6378822536789765967551192154327251868042423427943E-8
5704,1.6412479703929856632136715304499210346433327591946E-8
5708,1.6446163201770625400557558430687480702065363639379E-8
5712,1.6479872999249953568161891010856452141341024896818E-8
5716,1.6513609065334067183160085158013647039803117769744E-8
5720,1.6547371369017588509182795678936152195954034495222E-8
5724,1.6581159879323586908190611110237039394741417234996E-8
5728,1.6614974565303629147085933639256410749807859558807E-8
5732,1.6648815396037829131361881352276608158125152272398E-8
5736,1.6682682340634897069107199960286075768980722240488E-8
5740,1.6716575368232188068670422984053685146459163386967E-8
5744,1.6750494447995750173270829284529518052893445647959E-8
5748,1.6784439549120371835828114748299973987555537954828E-8
5752,1.6818410640829628837267120825605564476243422151111E-8
5756,1.6852407692375930651538446412793332592269883400397E-8
5760,1.6886430673040566260580311212473516218254398564755E-8
5764,1.6920479552133749422431638131502114803653030724136E-8
5768,1.6954554298994663395690979425639224659018622386654E-8
5772,1.6988654882991505123500626104792674577360291271119E-8
5776,1.7022781273521528880220012506668006724415795203081E-8
5780,1.7056933440011089383937357860025919527415633989909E-8
5784,1.7091111351915684377953374020340849253040388040665E-8
5788,1.7125314978719996684355813297361105512117509155923E-8
5792,1.7159544289937935732788632330981544796701147646173E-8
5796,1.7193799255112678567504607232261639009048698100202E-8
5800,1.7228079843816710335775351611909792394501064034058E-8
5804,1.7262386025651864260717862588940236563972070983349E-8
5808,1.7296717770249361101581950325628542724157987099356E-8
5812,1.7331075047269848104528193987816416801174418212440E-8
5816,1.7365457826403437446911411196878811153130034316125E-8
5820,1.7399866077369744178070028934489349638056551396427E-8
5824,1.7434299769917923659607201395344075233773391753723E-8
5828,1.7468758873826708508135034366313902996641024345820E-8
5832,1.7503243358904445043438846251650010524818152184927E-8
5836,1.7537753194989129245004022769919277557559887408320E-8
5840,1.7572288351948442219833705524879121221891772065197E-8
5844,1.7606848799679785184471294003643788923711800114326E-8
5848,1.7641434508110313964127535983955021291351298847755E-8
5852,1.7676045447196973011797832739458598966545025329333E-8
5856,1.7710681586926528950241292717541356022173715289164E-8
5860,1.7745342897315603639679030427089444504234802896833E-8
5864,1.7780029348410706774055226010753142590373723535403E-8
5868,1.7814740910288268008690535283912269739838842677272E-8
5872,1.7849477553054668622143569795220037883893411406748E-8
5876,1.7884239246846272715082351594801147930498275806415E-8
5880,1.7919025961829457948953887778103278893059616369798E-8
5884,1.7953837668200645827226305397056041018481135759868E-8
5888,1.7988674336186331521964337885402177527298594496205E-8
5892,1.8023535936043113248485359620497101210573762729899E-8
5896,1.8058422438057721190829625527052492455090342790950E-8
5900,1.8093333812547045980764887605640457143193273647177E-8
5904,1.8128270029858166733032129825596312260136930718631E-8
5908,1.8163231060368378639525786842508545244074732060360E-8
5912,1.8198216874485220125088490367961753240453310811559E-8
5916,1.8233227442646499567587119615771108627887145518011E-8
5920,1.8268262735320321584923718955775453204014974269034E-8
5924,1.8303322723005112891621686603513032909278496943251E-8
5928,1.8338407376229647727614532740994206091493628581842E-8
5932,1.8373516665553072861851453778566845082551044577513E-8
5936,1.8408650561564932173320971407872687600718884850142E-8
5940,1.8443809034885190812080940537538691909374775410580E-8
5944,1.8478992056164258942870339022070004835765741340495E-8
5948,1.8514199596083015073865414165074474474630925967802E-8
5952,1.8549431625352828973129976174266147186456681701256E-8
5956,1.8584688114715584175296896940648372598106677623704E-8
5960,1.8619969034943700081005193580034005029404143180313E-8
5964,1.8655274356840153651604449982993467380523716113658E-8
5968,1.8690604051238500701625756040026587051480279465322E-8
5972,1.8725958089002896791505823112067069595897793970600E-8
5976,1.8761336441028117723038465571443240067246757942234E-8
5980,1.8796739078239579640015221713504638551032358455274E-8
5984,1.8832165971593358736504522901943104457999190663574E-8
5988,1.8867617092076210575206507328360453544570936684705E-8
5992,1.8903092410705589018308314105160209012328128626401E-8
5996,1.8938591898529664773252484436008196620431336044305E-8
6000,1.8974115526627343555818939184915188118188025184300E-8
6004,1.9009663266108283872908896157818235702211769011966E-8
6008,1.9045235088112914427407035683140856182065801566861E-8
6012,1.9080830963812451147486219493367379165808629629461E-8
6016,1.9116450864408913842707115330767256137556027190809E-8
6020,1.9152094761135142489253177989082031554362380256628E-8
6024,1.9187762625254813146629586520724615077406006717253E-8
6028,1.9223454428062453508142936946788514411021743176639E-8
6032,1.9259170140883458087466739865357007000188258848457E-8
6036,1.9294909735074103043586072722168773727641690633517E-8
6040,1.9330673182021560646403087046078287692032767950450E-8
6044,1.9366460453143913385273471518912493174276014629963E-8
6048,1.9402271519890167722732422203775515160463181195735E-8
6052,1.9438106353740267495657171455648860595636333925249E-8
6056,1.9473964926205106966101676840901062294329636102145E-8
6060,1.9509847208826543524027670655263394284212359910166E-8
6064,1.9545753173177410044144919209746029425092608034432E-8
6068,1.9581682790861526899062238807267269076405350006135E-8
6072,1.9617636033513713630939562115472229281212301138967E-8
6076,1.9653612872799800283820144308983905180739783377402E-8
6080,1.9689613280416638398810842762461065162493664842040E-8
6084,1.9725637228092111674267297079293532510430249101750E-8
6088,1.9761684687585146293129777694175340823805566278862E-8
6092,1.9797755630685720919544461045471034516528123621990E-8
6096,1.9833850029214876366893927229234817455887432127525E-8
6100,1.9869967855024724939349761974666686750750948448619E-8
6104,1.9906109079998459449049278574121699098532493985472E-8
6108,1.9942273676050361910987556912684395860171154560207E-8
6112,1.9978461615125811917705225825676515826940982735261E-8
6116,2.0014672869201294695841691519930065780523549307529E-8
6120,2.0050907410284408846612838578639516626690750906006E-8
6124,2.0087165210413873772261600982289466415090417909053E-8
6128,2.0123446241659536790519218471504632132080485268105E-8
6132,2.0159750476122379939104458303449128696490370676440E-8
6136,2.0196077885934526472277593863178315261390567773960E-8
6140,2.0232428443259247051455489536501025790636241135872E-8
6144,2.0268802120290965631883745582650264244207522902923E-8
6148,2.0305198889255265047351507314429508646426777093960E-8
6152,2.0341618722408892294924239551388173856496426401133E-8
6156,2.0378061592039763521659509908727306319356974878075E-8
6160,2.0414527470466968715260612871653870946186689634856E-8
6164,2.0451016330040776100612700632272056199200973502948E-8
6168,2.0487528143142636244135966184189623633216073483693E-8
6172,2.0524062882185185867880349029086196629788973285315E-8
6176,2.0560620519612251375276203899700343338538770408897E-8
6180,2.0597201027898852090445387995116257097905590218780E-8
6184,2.0633804379551203212967282206861600028605684591820E-8
6188,2.0670430547106718489984366538087140984845531003020E-8
6192,2.0707079503134012607522119232844948727957498715104E-8
6196,2.0743751220232903302888202888019615969930503480071E-8
6200,2.0780445671034413200006138866554937550159288011524E-8
6204,2.0817162828200771369528953516977668757160151248713E-8
6208,2.0853902664425414615568605880541974351493725708946E-8
6212,2.0890665152432988490867376583272989334597981678352E-8
6216,2.0927450264979348042227811315432008294527665731624E-8
6220,2.0964257974851558288008269545109859388897362284797E-8
6224,2.1001088254867894429481629745431529333877757976252E-8
6228,2.1037941077877841797845246285886043335927600969255E-8
6232,2.1074816416762095538660840097259802086235463021136E-8
6236,2.1111714244432560035493635116252086695799049719459E-8
6240,2.1148634533832348074510725199822759768468294380768E-8
6244,2.1185577257935779751789371520437387318279442813319E-8
6248,2.1222542389748381125076688261452744188638440912738E-8
6252,2.1259529902306882611732974576797113422520256577019E-8
6256,2.1296539768679217134581793110775433424853951631831E-8
6260,2.1333571961964518017380779742265697930340683736873E-8
6264,2.1370626455293116631618095472839219375700995097847E-8
6268,2.1407703221826539796330399370581715497015839338785E-8
6272,2.1444802234757506932629231060848512989602645656867E-8
6276,2.1481923467309926974613742272181185640002099418934E-8
6280,2.1519066892738895038338809250568440899918146512258E-8
6284,2.1556232484330688850498691298679020085360662925248E-8
6288,2.1593420215402764938477575129266988266315079183101E-8
6292,2.1630630059303754583409559994404420565808405353136E-8
6296,2.1667861989413459537881894515409496607077269064562E-8
6300,2.1705115979142847509906572643313491432491598090574E-8
6304,2.1742392001934047414776733077585597019053610186960E-8
6308,2.1779690031260344396415683612886390239626675627211E-8
6312,2.1817010040626174619817789121269996897146534584864E-8
6316,2.1854352003567119836171919062072345976250503203545E-8
6320,2.1891715893649901722249647395434271636666237338094E-8
6324,2.1929101684472375995631934409899881892844948152716E-8
6328,2.1966509349663526307339596111854359933446284723047E-8
6332,2.2003938862883457913424482316943546531730863213419E-8
6336,2.2041390197823391127069939283448153825804939679977E-8
6340,2.2078863328205654552740826487446589837158200329027E-8
6344,2.2116358227783678103915089812255671099707974961817E-8
6348,2.2153874870341985805920664863041473105167859901113E-8
6352,2.2191413229696188385393294174791335476405929161096E-8
6356,2.2228973279692975647862690611379910118909676384148E-8
6360,2.2266554994210108644966366108798110763640860515737E-8
6364,2.2304158347156411632782369950502992149440642692013E-8
6368,2.2341783312471763822764143831260509211920466508435E-8
6372,2.2379429864127090926752701921980056792345761684278E-8
6376,2.2417097976124356497533382846288865413124700711636E-8
6380,2.2454787622496553066396496774599972011241797087186E-8
6384,2.2492498777307693079153304588052939931929877444983E-8
6388,2.2530231414652799632050917118048196955801131556179E-8
6392,2.2567985508657897009021890682487216778990314516918E-8
6396,2.2605761033480001021696520372846051098323308550390E-8
6400,2.2643557963307109153598094652667804252730341803068E-8
6404,2.2681376272358190509933673664027730965980624892688E-8
6408,2.2719215934883175574385289060321894473411591270678E-8
6412,2.2757076925162945774298835047931450023047416771940E-8
6416,2.2794959217509322855660328482753368339162305081252E-8
6420,2.2832862786265058069241660187361029283267164215122E-8
6424,2.2870787605803821169290439988026716480701738492482E-8
6428,2.2908733650530189226131054175633941099945242832378E-8
6432,2.2946700894879635254036606028534478716376331087098E-8
6436,2.2984689313318516655723997556842422953648200819332E-8
6440,2.3022698880344063484817033594963627391358249937231E-8
6444,2.3060729570484366527615087641073659464226838524791E-8
6448,2.3098781358298365205497562277805730321244016323083E-8
6452,2.3136854218375835299287105466904719771828271087104E-8
6456,2.3174948125337376496887307351647834073268781545505E-8
6460,2.3213063053834399765503400284323627722038936307686E-8
6464,2.3251198978549114549747317482192447287914829312321E-8
6468,2.3289355874194515796921332864615250532953139502740E-8
6472,2.3327533715514370810767406097228402271215863768005E-8
6476,2.3365732477283205934962292527258003335482118367638E-8
6480,2.3403952134306293067631447398714058672070529074381E-8
6484,2.3442192661419636008147757348997269592102679142370E-8
